"0","Roberto's Taco Shop","Roberto's Taco Shop","4845 S Fort Apache Rd","3399 S Durango Dr, Ste 102","89147","89147","zomato_1146","yelp_50352","0.7807692307692308"
"0","Pizza Hut","Pizza Hut","2436 E Bell Rd","34640 N North Valley Pkwy, # A3","85032","85086","zomato_2964","yelp_20162","0.7580645161290323"
"0","Roberto's Taco Shop","Roberto's Taco Shop","10430 Bermuda Rd","3399 S Durango Dr, Ste 102","89183","89147","zomato_1152","yelp_50352","0.7461538461538462"
"0","Pizza Hut","Pizza Hut","702 N 1st St","34640 N North Valley Pkwy, # A3","85004","85086","zomato_2962","yelp_20162","0.7483870967741935"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","","4131 Statesville Rd","28027","28269","zomato_7898","yelp_25147","0.7"
"0","Papa John's Pizza","Santorino Pizza","1010 E Desert Inn Rd","4860 W Desert Inn Rd","89109","89102","zomato_1061","yelp_50266","0.7282352941176471"
"0","Sin City Thai Restaurant","Ping Pong Thai Restaurant","4850 W Sunset Rd","2955 E Sunset Rd, Ste110","89118","89120","zomato_1271","yelp_10812","0.7540000000000001"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","","3129 Monroe Rd","28262","28205","zomato_7880","yelp_54349","0.7"
"0","Subway","Subway","3411 Las Vegas Blvd S","5111 Boulder Hwy","89109","89122","zomato_1068","yelp_17031","0.7714285714285714"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","","3510 Mt Holly Huntersville Rd","28054","28216","zomato_7901","yelp_43925","0.7"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","310 East. Trade Street.","3510 Mt Holly Huntersville Rd","28202","28216","zomato_7900","yelp_43925","0.7827586206896551"
"0","Roberto's Taco Shop","Roberto's Taco Shop","10612 S Eastern Ave","3399 S Durango Dr, Ste 102","89052","89147","zomato_1162","yelp_50352","0.7692307692307692"
"0","Roberto's Taco Shop","Roberto's Taco Shop","6355 N. Commerce #103A","3399 S Durango Dr, Ste 102","89031","89147","zomato_1166","yelp_50352","0.7576923076923077"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","","3129 Monroe Rd","28078","28205","zomato_7877","yelp_54349","0.7"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","Mooresville Crossing","3129 Monroe Rd","28117","28205","zomato_7875","yelp_54349","0.745"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","","3129 Monroe Rd","28227","28205","zomato_7876","yelp_54349","0.7"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","","3129 Monroe Rd","28105","28205","zomato_7873","yelp_54349","0.7"
"0","Rita's Mexican Food","Los Portales Mexican Food","1402 N 35th Ave","2814 N 35th Ave","85009","85009","zomato_2209","yelp_7219","0.776"
"0","Secret Pizza","Sofia's Pizza","3708 S Las Vegas Blvd","3124 Las Vegas Blvd N","89109","89115","zomato_932","yelp_54213","0.7153846153846153"
"0","Pizza Hut","Pizza Hut","142 Great Oaks Trl","5526 Turney Rd","44281","44125","zomato_20773","yelp_23372","0.7666666666666666"
"0","On The Border Mexican Grill & Cantina","On The Border Mexican Grill & Cantina","","10710 Providence Rd","28277","28277","zomato_7974","yelp_2356","0.7"
"0","Pizza Hut","Pizza Hut","4525 Kent Road","5526 Turney Rd","44224","44125","zomato_20774","yelp_23372","0.807142857142857"
"0","Dima's Tacos","Jimboy's Tacos","5081 N Rainbow Blvd Ste 103","6300 Charleston Blvd, Ste 1709","89130","89146","zomato_1199","yelp_33029","0.7357142857142858"
"0","Cafe Rio Mexican Grill","Cafe Rio","6575 N Decatur Blvd","6575 N Decatur Blvd","89131","89131","zomato_1122","yelp_29003","0.7454545454545454"
"0","Subway","Subway","3411 Las Vegas Blvd S","3999 Las Vegas Blvd S","89109","89119","zomato_1068","yelp_34369","0.9571428571428571"
"0","Pizza Hut","Pizza Hut","2041 US 41","10525 S Eastern Ave, Ste 130","42420","89052","zomato_18811","yelp_43794","0.7535714285714286"
"0","Picante Mexican Grill","Picante Mexican Grill","1500 W Morehead Street Suite A","1500 W Morehead St, Ste A","28208","28208","zomato_7996","yelp_37150","0.94"
