"0","Culver's","Culver's","1825 W Deer Valley Rd","1825 W Deer Valley Dr","85027","85027","zomato_2610","datafiniti_7428","0.9574625718284515"
"0","Hardee's","Hardee's","4249 Highway 41 N","1501 N Boeke Rd","47711","47711","zomato_19205","datafiniti_1817","0.9739013300387395"
"0","Pizza Hut","Pizza Hut","2903 Las Vegas Blvd S","2797 S Maryland Pkwy","89109","89109","zomato_1025","datafiniti_6637","0.9735041164038962"
"0","Jamba Juice","Jamba Juice","4505 S Maryland Pkwy","Unlv Student Un","89154","89154","zomato_128","datafiniti_9019","0.9731891882829706"
"0","Del Taco","Del Taco","1197 E Tropicana Ave","1197 E Tropicana Ave","89119","89119","zomato_1066","datafiniti_8194","0.952096580493647"
"0","McDonald's","McDonald's","","1004 Stoneridge Mall Rd","94588","94588","zomato_13214","datafiniti_4536","0.9761142193239813"
"0","Baskin-Robbins","Baskin-Robbins","4025 E Chandler Blvd","4025 E Chandler Blvd","85048","85048","zomato_2660","datafiniti_6841","0.952096580493647"
"0","McDonald's","McDonald's","","4401 W Sahara Ave","89102","89102","zomato_1100","datafiniti_7069","0.9761142193239813"
"0","Panda Express","Panda Express","2501 W. Happy Valley Road","2501 W Happy Valley Rd","85085","85085","zomato_2927","datafiniti_7946","0.952096580493647"
"0","McDonald's","McDonald's","","909 N Saint Joseph Ave","47720","47720","zomato_19243","datafiniti_7204","0.9761142193239813"
"0","McDonald's","McDonald's","","4501 Rosewood Dr","94588","94588","zomato_13214","datafiniti_7458","0.9761142193239813"
"0","McDonald's","McDonald's","","2501 W Happy Valley Rd","85085","85085","zomato_2995","datafiniti_6075","0.9761142193239813"
"0","McDonald's","McDonald's","","115 S Rosenberger Ave","47712","47712","zomato_19222","datafiniti_9620","0.9761142193239813"
"0","Culver's","Culver's","1825 W Deer Valley Rd","1825 W Deer Valley Dr","85027","85027","zomato_3528","datafiniti_7428","0.9574625718284515"
