"0","Atomic Restaurant","Atomic Restaurant","4637 Chemin Du Souvenir","4637 Boulevard du Souvenir","H7W1C5","H7W 1C5","Montreal","Laval","zomato_16420","yelp_55876","0.8153846153846154"
"0","Moti Mehal","Moti Mehal","1024 Rue Jean-Talon-Ouest","1024 Jean Talon W","H3N1T1","H3N 1T1","Montreal","Montreal","zomato_14282","yelp_9557","0.784"
"0","Subway","Subway","3611 E Baseline Rd","3611 E Baseline Rd","85234","85234","Mesa","Gilbert","zomato_14139","yelp_36571","1.0"
"0","Calcutta Cricket Club","Calcutta Cricket Club","340 17 Avenue SW","340 - 17 Avenue SW","T2S 0A8","T2S 0A8","Calgary","Calgary","zomato_8759","yelp_15637","1.0"
"0","Niro's Gyros","Niro's Gyros","10826 S 48th St","10826 S 48th St","85044","85044","Phoenix","Phoenix","zomato_3374","yelp_40683","1.0"
"0","Subway","Subway","3411 Las Vegas Blvd S","3770 Las Vegas Blvd S","89109","89109","Las Vegas","Las Vegas","zomato_1068","yelp_11850","0.9142857142857144"
"0","Rice To Go","Rice to Go","25 Thickson Road","25 Thickson Rd N",,"L1N 3R6","Toronto","Whitby","zomato_3998","yelp_22601","0.8875"
"0","Pizza Hut","Pizza Hut","1606 W Broadway St","808 W Broadway Rd","47670","85282","Evansville","Tempe","zomato_19095","yelp_28089","0.8333333333333333"
"0","Olde Yorke","The Olde Yorke","96 Laird Drive","96 Laird Drive",,"M4G 3V3","Toronto","East York","zomato_4785","yelp_19308","0.8857142857142857"
"0","Tacos 101","Tacos 101","101 Dundas Street East","101 Dundas Street  E","M5B 1E1","M5B 1E1","Toronto","Toronto","zomato_5470","yelp_9132","0.9181818181818182"
"0","Pari Indian Cuisine","Pari Authentic Indian Cuisine","12775 Chillicothe Road","12775 Chillicothe Rd","44026","44026","Cleveland","Chesterland","zomato_20509","yelp_53795","0.8075235109717869"
"0","Viva Chicken","Viva Chicken","12206 Copper Way","12206 Copper Way","28277","28277","Charlotte","Charlotte","zomato_8483","yelp_6972","1.0"
"0","Famous Gyro George","Famous Gyro George","7325 Euclid Avenue","7325 Euclid Ave","44103","44103","Cleveland","Cleveland","zomato_20451","yelp_52005","0.9"
"0","Peru Chicken","Perú Chicken","2055 E Tropicana Ave","2055 E Tropicana Ave, Ste 9","89119","89119","Las Vegas","Las Vegas","zomato_1771","yelp_44247","0.8282051282051281"
"0","Lattuca Barbecue","Lattuca Barbecue","15 Rue De La Commune Ouest","15 Rue de la Commune O","H2Y 2C6","H2Y 2C6","Montreal","Montréal","zomato_14170","yelp_37925","0.9076923076923077"
