"zomato_20457","yelp_11172","1.0"
"zomato_17127","yelp_3256","0.85"
"zomato_56","yelp_52532","0.7764705882352941"
"zomato_14936","yelp_7425","0.7714285714285715"
"zomato_16770","yelp_48079","0.9090909090909091"
"zomato_3777","yelp_50185","1.0"
"zomato_1291","yelp_46477","0.7931034482758621"
"zomato_13252","yelp_34031","0.9379310344827586"
"zomato_17742","yelp_14890","1.0"
"zomato_13344","yelp_51482","0.9333333333333333"
"zomato_19505","yelp_31174","0.7714285714285715"
"zomato_8599","yelp_16838","0.9142857142857144"
"zomato_15830","yelp_8357","0.765"
"zomato_4983","yelp_34076","0.7555555555555555"
"zomato_3306","yelp_35296","1.0"
"zomato_923","yelp_54207","0.843609022556391"
"zomato_1739","yelp_33641","0.7854545454545454"
"zomato_1671","yelp_50880","0.8071428571428572"
"zomato_1443","yelp_46681","0.7847619047619048"
"zomato_1440","yelp_46681","0.9047619047619048"
"zomato_7826","yelp_13230","0.8736842105263158"
"zomato_5717","yelp_2991","1.0"
"zomato_6829","yelp_25548","0.758288770053476"
"zomato_3958","yelp_46369","0.8875"
"zomato_7996","yelp_37150","0.88"
"zomato_13244","yelp_19556","0.8434782608695652"
"zomato_4963","yelp_34062","0.9333333333333333"
"zomato_17036","yelp_3130","0.9238095238095239"
"zomato_19973","yelp_27588","1.0"
"zomato_17005","yelp_27460","0.8928571428571428"
"zomato_13289","yelp_47371","0.8358620689655173"
"zomato_5073","yelp_41042","1.0"
"zomato_336","yelp_39108","0.904"
"zomato_19763","yelp_20960","1.0"
"zomato_10037","yelp_20369","0.8875"
"zomato_1133","yelp_35858","0.7714285714285714"
"zomato_4723","yelp_1997","0.7777777777777778"
"zomato_16028","yelp_2184","0.7753846153846153"
"zomato_13328","yelp_8615","1.0"
"zomato_8475","yelp_27154","0.8"
"zomato_15010","yelp_38705","0.8666666666666667"
"zomato_20763","yelp_35202","1.0"
"zomato_2447","yelp_51658","0.8451612903225807"
"zomato_17204","yelp_42140","0.8580645161290322"
"zomato_13791","yelp_6269","1.0"
"zomato_5713","yelp_11159","0.875"
"zomato_19276","yelp_5438","0.7529411764705882"
"zomato_8055","yelp_33648","0.8666666666666667"
"zomato_1120","yelp_50312","0.7848484848484849"
"zomato_14023","yelp_37667","0.88"
"zomato_13588","yelp_47623","1.0"
"zomato_10096","yelp_50945","0.7942857142857143"
"zomato_1986","yelp_5515","0.85"
"zomato_15357","yelp_12491","1.0"
"zomato_14024","yelp_11094","0.7818181818181817"
"zomato_485","yelp_56568","0.8153846153846154"
"zomato_327","yelp_56474","1.0"
"zomato_18064","yelp_4181","0.9117647058823529"
"zomato_15559","yelp_40380","0.7741538461538462"
"zomato_10018","yelp_20369","0.7666666666666667"
"zomato_19379","yelp_29794","1.0"
"zomato_1038","yelp_35763","0.8200000000000001"
"zomato_13770","yelp_17285","1.0"
"zomato_13349","yelp_8615","0.8400000000000001"
"zomato_13898","yelp_45135","1.0"
"zomato_2199","yelp_47417","0.7833333333333333"
"zomato_16164","yelp_37070","0.8266666666666667"
"zomato_2438","yelp_810","0.7554285714285714"
"zomato_15973","yelp_40863","0.9111111111111111"
"zomato_20448","yelp_13923","1.0"
"zomato_10249","yelp_31059","1.0"
"zomato_1921","yelp_31028","0.9142857142857144"
"zomato_6816","yelp_49211","0.7903846153846154"
"zomato_3985","yelp_18504","1.0"
"zomato_3106","yelp_52430","1.0"
"zomato_9799","yelp_28594","1.0"
"zomato_14123","yelp_24545","0.817391304347826"
"zomato_5693","yelp_9264","1.0"
"zomato_20052","yelp_2696","0.76"
"zomato_16255","yelp_41039","1.0"
"zomato_4123","yelp_40091","1.0"
"zomato_14995","yelp_22414","0.8"
"zomato_6731","yelp_38698","0.925"
"zomato_6193","yelp_3327","1.0"
"zomato_2945","yelp_32062","1.0"
"zomato_14035","yelp_37720","0.7538461538461538"
"zomato_10191","yelp_29790","0.7529411764705882"
"zomato_3384","yelp_52637","1.0"
"zomato_7348","yelp_32881","0.7652173913043478"
"zomato_17698","yelp_14892","0.91"
"zomato_4125","yelp_12289","0.91"
"zomato_525","yelp_43316","0.8162393162393162"
"zomato_2526","yelp_6074","0.8444444444444444"
"zomato_1729","yelp_29673","0.75"
"zomato_13549","yelp_23891","0.8119298245614034"
"zomato_8424","yelp_33928","0.896551724137931"
"zomato_16269","yelp_30737","0.9291666666666667"
"zomato_1055","yelp_46180","0.8285714285714285"
"zomato_8756","yelp_3179","0.8875"
"zomato_4057","yelp_38788","1.0"
"zomato_15297","yelp_40004","0.8182857142857143"
"zomato_1149","yelp_46255","0.85"
"zomato_4712","yelp_51213","1.0"
"zomato_9251","yelp_45333","1.0"
"zomato_3528","yelp_52889","0.9428571428571428"
"zomato_7911","yelp_30763","0.8320000000000001"
"zomato_2576","yelp_23927","0.9714285714285714"
"zomato_10203","yelp_33729","0.8333333333333333"
"zomato_17950","yelp_49237","1.0"
"zomato_7364","yelp_26016","0.925"
"zomato_14133","yelp_41869","0.8285714285714285"
"zomato_10471","yelp_33922","0.9"
"zomato_17427","yelp_31987","0.8099378881987578"
"zomato_3769","yelp_46215","0.9142857142857144"
"zomato_3570","yelp_7213","1.0"
"zomato_3449","yelp_22144","0.7818181818181817"
"zomato_14128","yelp_41869","0.8285714285714285"
"zomato_4646","yelp_1876","0.7857142857142857"
"zomato_15098","yelp_1021","0.9692307692307692"
"zomato_17144","yelp_42081","0.8736842105263158"
"zomato_3531","yelp_48899","0.7945652173913044"
"zomato_3052","yelp_48270","1.0"
"zomato_56","yelp_35151","0.7621483375959079"
"zomato_1634","yelp_16260","0.7724137931034483"
"zomato_1844","yelp_44273","0.8200000000000001"
"zomato_20519","yelp_52261","0.7931034482758621"
"zomato_13386","yelp_47587","0.92"
"zomato_6825","yelp_25627","1.0"
"zomato_1849","yelp_50934","1.0"
"zomato_3973","yelp_46473","1.0"
"zomato_17181","yelp_14184","0.8642857142857143"
"zomato_14671","yelp_35382","0.8421052631578948"
"zomato_1388","yelp_5047","0.8344827586206897"
"zomato_5442","yelp_37512","0.784"
"zomato_17085","yelp_42031","0.779020979020979"
"zomato_3533","yelp_48689","0.7634782608695652"
"zomato_7459","yelp_43374","0.9142857142857144"
"zomato_3537","yelp_48688","1.0"
"zomato_20093","yelp_9189","0.7913043478260869"
"zomato_3618","yelp_18128","1.0"
"zomato_7745","yelp_54359","0.8588235294117647"
"zomato_8745","yelp_55394","0.7567567567567568"
"zomato_16352","yelp_13532","0.79"
"zomato_4292","yelp_1570","0.91"
"zomato_5318","yelp_13406","0.7553846153846154"
"zomato_1019","yelp_7393","0.9647058823529412"
"zomato_13811","yelp_21473","0.7714285714285715"
"zomato_5894","yelp_41933","0.9181818181818182"
"zomato_16374","yelp_13532","0.79"
"zomato_18260","yelp_43272","0.7529411764705882"
"zomato_14514","yelp_9744","0.8137931034482759"
"zomato_2791","yelp_45289","1.0"
"zomato_5377","yelp_24147","0.7555555555555555"
"zomato_3074","yelp_37912","0.7828571428571429"
"zomato_20562","yelp_9633","0.9359999999999999"
"zomato_18106","yelp_4183","0.8025806451612902"
"zomato_4126","yelp_1236","0.9368421052631579"
"zomato_4552","yelp_1671","1.0"
"zomato_15998","yelp_47355","0.9052631578947368"
"zomato_20475","yelp_52391","1.0"
"zomato_6704","yelp_49035","1.0"
"zomato_16378","yelp_26811","1.0"
"zomato_2925","yelp_34925","0.764102564102564"
"zomato_14289","yelp_52238","1.0"
"zomato_3842","yelp_48935","0.8545454545454545"
"zomato_13394","yelp_10519","0.88"
"zomato_13534","yelp_47587","0.776"
"zomato_17268","yelp_14453","0.8105263157894738"
"zomato_3197","yelp_11283","0.8320000000000001"
"zomato_4618","yelp_19373","0.78"
"zomato_13554","yelp_8719","0.7615384615384615"
"zomato_3340","yelp_52465","0.8"
"zomato_14096","yelp_41686","0.9142857142857144"
"zomato_2305","yelp_51670","0.8320000000000001"
"zomato_7737","yelp_39846","0.85"
"zomato_14144","yelp_52380","0.8736842105263158"
"zomato_20750","yelp_48629","1.0"
"zomato_5646","yelp_24464","1.0"
"zomato_807","yelp_4770","0.88"
"zomato_483","yelp_39133","0.8305454545454545"
