"0","Senor Taco","Señor Taco","1929 North Power Road Ste 105","1929 N Power Rd, Ste 105","85207","85207","Mesa","Mesa","zomato_13289","yelp_47371","0.8358620689655173"
"0","Lee Nam Jang","Lee Nam Jang","4846 Yonge Street","4846 Yonge Street","M2N 6B1","M2N 6B1","Toronto","Toronto","zomato_5073","yelp_41042","1.0"
"0","Khun Chai Thai Restaurant","Khun Chai Thai Restaurant","3650 S Decatur Blvd #1","3650 S Decatur Blvd, Ste 1","89103","89103","Las Vegas","Las Vegas","zomato_336","yelp_39108","0.904"
"0","pizzaBOGO","pizzaBOGO","15320 Detroit Ave","15320 Detroit Ave","44107","44107","Cleveland","Lakewood","zomato_19763","yelp_20960","1.0"
"0","Rosso Coffee Roasters","Rosso Coffee Roasters","425 11 Ave SE","425 11 Avenue SE","T2G0Y4","T2G 0Y4","Calgary","Calgary","zomato_10037","yelp_20369","0.8875"
"0","Border Grill","Mesa Grill","3500 Las Vegas Blvd S","3570 Las Vegas Blvd S","89109","89109","Las Vegas","Las Vegas","zomato_1133","yelp_35858","0.7714285714285714"
"0","Caffe Demetre","Caffe Demetre","285 Enfield Place","285 Enfield Place, Unit R104","L5B 3Y6","L5B 3Y6","Toronto","Mississauga","zomato_4723","yelp_1997","0.7777777777777778"
"0","Patisserie Bao Bao Dim Sum","Patisserie Harmonie","83 Rue De La Gauchetière Ouest","85, Rue de la Gauchetiere Ouest","H2Z1C1","H2Z 1C2","Montreal","Montréal","zomato_16028","yelp_2184","0.7753846153846153"
"0","Chipotle Mexican Grill","Chipotle Mexican Grill","2849 N Power Rd","2849 N Power Rd","85215","85215","Mesa","Mesa","zomato_13328","yelp_8615","1.0"
"0","Fresh Off The Grill","Fresh Off The Grill","5303 Poplar Tent Road","5303 Poplar Tent Rd, Ste 250","28027","28027","Charlotte","Concord","zomato_8475","yelp_27154","0.8"
"0","40 Northh","40 Northh","235 Principale","235 Rue Principale","J0R1R5","J0R 1R0","Montreal","Saint-Sauveur","zomato_15010","yelp_38705","0.8666666666666667"
"0","Penn Station East Coast Subs","Penn Station East Coast Subs","746 Aurora Rd","746 Aurora Rd","44056","44056","Cleveland","Macedonia","zomato_20763","yelp_35202","1.0"
"0","Akaihana Sushi & Grill","Akaihana Sushi & Grill","8041 N Black Canyon Hwy","8041 N Black Canyon Hwy, Ste 112","85021","85021","Phoenix","Phoenix","zomato_2447","yelp_51658","0.8451612903225807"
"0","Gerry's Restaurant Delicatessen","Gerry's Delicatessen","3982 Rue Ontario E","3982 Rue Ontario E","H1W","H1W 1S9","Montreal","Montréal","zomato_17204","yelp_42140","0.8580645161290322"
"0","Pete's Fish & Chips","Pete's Fish & Chips","22 S Mesa Dr","22 S Mesa Dr","85210","85210","Mesa","Mesa","zomato_13791","yelp_6269","1.0"
"0","Ghazale","Ghazale","78 Wellesley Street East","78 Wellesley Street","M4Y 1H2","M4Y 1H2","Toronto","Toronto","zomato_5713","yelp_11159","0.875"
"0","Souper Market","Souper Market","14809 Detroit Ave","16804 Lorain Ave","44107","44111","Cleveland","Cleveland","zomato_19276","yelp_5438","0.7529411764705882"
"0","Great Wok","Great Wok","718 W Trade Street","718 W Trade St","28202","28202","Charlotte","Charlotte","zomato_8055","yelp_33648","0.8666666666666667"
"0","Tacos El Gordo","Mariscos El Dorado","1724 E Charleston Blvd","2021 E Charleston Blvd","89104","89104","Las Vegas","Las Vegas","zomato_1120","yelp_50312","0.7848484848484849"
"0","IHOP","IHOP","1150 North Higley Rd","1150 N Higley Rd","85205","85205","Mesa","Mesa","zomato_14023","yelp_37667","0.88"
"0","Vaqueros Carne Asada","Vaqueros Carne Asada","6430 E Main St","6430 E Main St","85205","85205","Mesa","Mesa","zomato_13588","yelp_47623","1.0"
"0","Winebar Kensington","Winebar Kensington","1131 Kensington Road NW (Lower Level)","1131 Kensington Road NW","T2N","T2N","Calgary","Calgary","zomato_10096","yelp_50945","0.7942857142857143"
"0","Henry's American Grill","Henry's American Grill","237 N Stephanie St","237 N Stephanie St, Ste A","89074","89074","Las Vegas","Henderson","zomato_1986","yelp_5515","0.85"
"0","Restaurant Thailande","Restaurant Thailande","88 Rue Bernard Ouest","88 Rue  Bernard Ouest","H2T2J8","H2T 2J8","Montreal","Montréal","zomato_15357","yelp_12491","1.0"
"0","Waffle House","Waffle House","1831 S Country","1831 S Country Club Dr","85210","85210","Mesa","Mesa","zomato_14024","yelp_11094","0.7818181818181817"
"0","Uncle Angelo's Pizza Joint","Uncle Angelo's Pizza Joint","1821 N Las Vegas Boulevard","1821 Las Vegas Blvd N","89030","89030","Las Vegas","North Las Vegas","zomato_485","yelp_56568","0.8153846153846154"
"0","Thai Chili","Thai Chili","2879 N Green Valley Pkwy","2879 N Green Valley Pkwy","89014","89014","Las Vegas","Henderson","zomato_327","yelp_56474","1.0"
