"0","Thai Taste","Thai Taste","240 S Rainbow Blvd","240 S Rainbow Blvd","89145","89145","zomato_1267","yelp_46214","0.8"
"0","Piatti","Piatti","2 Chemin de la Grande Côte","2 Chemin de la Grande Côte","J7G1C8","J7A 3T3","zomato_17703","yelp_25552","0.8"
"0","KINTON RAMEN","KINTON RAMEN","1211 Rue Bishop","1211 Rue Bishop","H3G","H3G 2E2","zomato_14655","yelp_10010","0.8"
"0","Stancato's Italian Restaurant","Stancato's Italian Restaurant","7380 State Rd","7380 State Rd","44134","44129","zomato_20342","yelp_35089","0.8"
"0","Cottage Cafe","Cottage Cafe","4647 Paradise Rd","4647 Paradise Rd","89169","89169","zomato_510","yelp_20804","0.8"
"0","Papa John's Pizza","Papa John's Pizza","1010 E Desert Inn Rd","1010 E Desert Inn Rd","89109","89109","zomato_1061","yelp_35990","0.8"
"0","Bucci's J Bella","Bucci's J Bella","12201 Pearl Rd","12201 Pearl Rd","44136","44136","zomato_20080","yelp_2452","0.8"
"0","Sahib","Sahib","225B Boulevard Hymus","225B Boulevard Hymus","H9R1G4","H9R 1G4","zomato_14222","yelp_1508","0.8"
"0","Stoney's Bread Company","Stoney's Bread Company","325 Kerr Street","325 Kerr Street",,"L6K 3B6","zomato_4462","yelp_49435","0.8"
"0","Boston Pizza","Boston Pizza","7020 Warden Avenue","7020 Warden Avenue",,"L3R 5Y3","zomato_5297","yelp_36097","0.8"
"0","Chipotle Mexican Grill","Chipotle Mexican Grill","1130 W Grove Ave","1130 W Grove Ave","85210","85210","zomato_13534","yelp_46389","0.8"
"0","Pizzeria Napoletana","Pizzeria Napoletana","189 Rue Dante","189 Rue Dante","H2S","H2S 1K1","zomato_14791","yelp_33020","0.8"
"0","Pataterie Chez Philippe","Pataterie chez Philippe","1877 Rue Amherst","1877 Rue Amherst","H2L3L6","H2L 3L6","zomato_18384","yelp_27565","0.8"
"0","Beach Club Bistro","Beach Club Bistro","21939 Lake Shore Blvd","21939 Lake Shore Blvd","44123","44123","zomato_19954","yelp_55111","0.8"
"0","Los Favoritos","Los Favoritos","9124 E Main St","9124 E Main St","85207","85207","zomato_13346","yelp_23380","0.8"
"0","Popeyes Louisiana Kitchen","Popeyes Louisiana Kitchen","6111 W Sahara Ave","6111 W Sahara Ave","89146","89146","zomato_1095","yelp_50187","0.8"
"0","Cafe Tandoor","Cafe Tandoor","96 Barrington Town Sq Dr","96 Barrington Town Sq Dr","44202","44202","zomato_20500","yelp_1528","0.8"
"0","Mei Restaurant","Mei Restaurant","1425 Rue Mackay","1425 Rue Mackay","H3G 2H6","H3G 2H6","zomato_16020","yelp_31782","0.8"
"0","Green Chili","Green Chili","2128 Crowchild Trl NW","2128 Crowchild Trl NW","T2M4N5","T2M 3Y7","zomato_8786","yelp_27380","0.8"
"0","Jack in the Box","Jack in the Box","17017 N Cave Creek Rd","17017 N Cave Creek Rd","85032","85032","zomato_2980","yelp_33358","0.8"
"0","Das Schnitzel Haus","Das Schnitzel Haus","5728 Pearl Rd","5728 Pearl Rd","44129","44129","zomato_19269","yelp_16529","0.8"
"0","Mr Spicy","Mr Spicy","1701 Boulevard Des Sources","1701 Boulevard des Sources","H9P2X2","H9R 5A2","zomato_15981","yelp_47109","0.8"
"0","Subway","Subway","4425 E McKellips Rd","4425 E McKellips Rd","85215","85215","zomato_14073","yelp_24545","0.8"
"0","Thali","Thali","161 Rue Ontario E","161 Rue Ontario E","H2X1H5","H2X 1H5","zomato_17994","yelp_14924","0.8"
"0","Rosita's Fine Mexican Food","Rosita's Fine Mexican Food","2023 W Guadalupe Rd","2023 W Guadalupe Rd","85202","85202","zomato_13513","yelp_6186","0.8"
"0","Smoked & Cracked","Smoked & Cracked","516 Mount Pleasant Road","516 Mount Pleasant Road","M4S 2M2","M4S 2M2","zomato_3755","yelp_19973","0.8"
"0","Ramen Ichinen","Ramen Ichinen","349-3132 26 Street NE","349-3132 26 Street NE","T1Y 6Z1","T1Y 6Z1","zomato_8737","yelp_20971","0.8"
"0","El Taino","El Taino","3038 Scranton Rd","3038 Scranton Rd","44113","44113","zomato_19907","yelp_43170","0.8"
"0","Edison's Pizza Kitchen","Edison's Pizza Kitchen","2365 Professor Ave","2365 Professor Ave","44113","44113","zomato_19274","yelp_28465","0.8"
"0","Enzo's Pizza & Ristorante","Enzo's Pizza & Ristorante","2724 N Green Valley Pkwy","2724 N Green Valley Pkwy","89014","89014","zomato_453","yelp_56627","0.8"
"0","Buk Chang Dong Soon Tofu","Buk Chang Dong Soon Tofu","5445 Yonge Street","5445 Yonge Street","M2N 6K7","M2N 5S1","zomato_5021","yelp_42189","0.8"
"0","Subway","Subway","4355 E University Dr","4355 E University Dr","85205","85205","zomato_14087","yelp_36373","0.8"
"0","El Sombrero","El Sombrero","4870 Tomken Road","4870 Tomken Road","L4W 1J8","L4W 1J8","zomato_5497","yelp_3844","0.8"
"0","Island Cuisine","Island Cuisine","20023 Harvard Ave","20023 Harvard Ave","44122","44122","zomato_19905","yelp_55091","0.8"
"0","Buster's Sea Cove","Buster's Sea Cove","120 Bremner Boulevard","120 Bremner Boulevard","M5J 0A1","M5J 0A1","zomato_3820","yelp_6079","0.8"
"0","Los Betos Mexican Food","Los Betos Mexican Food","3217 E Greenway Rd","3217 E Greenway Rd","85032","85032","zomato_3096","yelp_52169","0.8"
"0","Pho Lien","Pho Lien","5703 Chemin De La Côte-Des-Neiges","5703 Chemin de la Côte-des-Neiges","H3S","H3S 1V7","zomato_14315","yelp_48860","0.8"
"0","Asi Es Mi Tierra","Asi Es Mi Tierra","9333 E Main St","9333 E Main St","85207","85207","zomato_13279","yelp_23381","0.8"
"0","Pizza By Robert","Pizza by Robert","30634 Detroit Rd","30634 Detroit Rd","44145","44145","zomato_19305","yelp_16559","0.8"
"0","Treasure of Saigon","Treasure of Saigon","6432 Old Banff Coach Rd SW","6432 Old Banff Coach Rd SW","T3H4J4","T3H","zomato_8894","yelp_28655","0.8"
"0","Pizza Heaven Bistro","Pizza Heaven Bistro","5150 N 7th St","5150 N 7th St","85014","85014","zomato_3394","yelp_36813","0.8"
"0","Best Gyros","Best Gyros","10468 Northfield Rd","10468 Northfield Rd","44067","44067","zomato_20422","yelp_19451","0.8"
"0","Red Lobster","Red Lobster","7291 Yonge Street","7291 Yonge Street","L3T 2A9","L3T 2A9","zomato_3763","yelp_10980","0.8"
"0","Paramount Fine Foods","Paramount Fine Foods","1250 Bay Street","1250 Bay Street","M5R 2A7","M5R 2A7","zomato_5629","yelp_24749","0.8"
"0","Buonanotte","Buonanotte","19 Mercer Street","19 Mercer Street",,"M5V 1H2","zomato_4498","yelp_51305","0.8"
"0","Café La Gaffe","Café La Gaffe","24 Baldwin Street","24 Baldwin Street","M5T 1L2","M5T 1L2","zomato_6122","yelp_3894","0.8"
"0","The Boiling Crab","The Boiling Crab","4025 S Decatur Blvd","4025 S Decatur Blvd","89103","89103","zomato_7","yelp_50192","0.8"
"0","Viva Chicken","Viva Chicken","12206 Copper Way","12206 Copper Way","28277","28277","zomato_7384","yelp_6972","0.8"
"0","Stonehouse Grill","Stonehouse Grill","24850 Center Ridge Rd","24850 Center Ridge Rd","44145","44145","zomato_19411","yelp_31439","0.8"
"0","Dewey's Pizza","Dewey's Pizza","2194 Lee Rd","2194 Lee Rd","44118","44118","zomato_20288","yelp_53926","0.8"
"0","Jaipur Tandoori","Jaipur Tandoori","1227 Ave Du Mont-Royal E","1227 Ave Du Mont-Royal E","H2J1Y2","H2J 1Y2","zomato_14277","yelp_18274","0.8"
"0","KFC","KFC","2210 E Baseline Rd","2210 E Baseline Rd","85204","85204","zomato_14117","yelp_8579","0.8"
"0","Anchor Bar","Anchor Bar","636 Dixon Road","636 Dixon Road","M9W 1J1","M9W 1J1","zomato_5721","yelp_48","0.8"
"0","Bombay Mahal","Bombay Mahal","1001 Rue Jean-Talon Ouest","1001 Rue Jean-Talon Ouest","H3N","H3N 1T2","zomato_14216","yelp_18281","0.8"
"0","Sukho Thai","Sukho Thai","145 Promenade Du Centropolis","145 Promenade Du Centropolis","H7T2Z6","H7T 3B3","zomato_16004","yelp_42834","0.8"
"0","Paramount Fine Foods","Paramount Fine Foods","1090 Don Mills Road","1090 Don Mills Road","M3C 3R6","M3C 3R6","zomato_6059","yelp_29983","0.8"
"0","Thali Cuisine Indienne","Thali Cuisine Indienne","1409 Rue Saint Marc","1409 Rue Saint Marc","H3H2G4","H3H 2G4","zomato_14219","yelp_8690","0.8"
"0","Thai Noodle","Thai Noodle","62 Vaughan Road","62 Vaughan Road",,"M6G 2N2","zomato_5553","yelp_42441","0.8"
"0","CHABAN","Chaban","872 The Queensway","872 The Queensway","M8Z 1N7","M8Z 1N7","zomato_5114","yelp_31752","0.8"
"0","KFC","KFC","1950 W Baseline Rd","1950 W Baseline Rd","85202","85202","zomato_14144","yelp_23542","0.8"
"0","Joey's Pizza","Joey's Pizza","3310 S Nellis Blvd","3310 S Nellis Blvd","89121","89121","zomato_448","yelp_6849","0.8"
"0","Europea","Europea","1227 Rue De La Montagne","1227 Rue de la Montagne","H3G1Z2","H3G 1Z2","zomato_17758","yelp_14510","0.8"
"0","Pho Anh Huyen Noodle House","Pho Anh Huyen Noodle House","1403 Centre Street NW","1403 Centre Street NW","T2E","T2E 2R8","zomato_8864","yelp_28473","0.8"
"0","Schlouppe Bistrot Nakamichi","Schlouppe Bistrot Nakamichi","2159 Rue Mackay","2159 Rue Mackay","H3G 2J2","H3G 2J2","zomato_16621","yelp_38397","0.8"
"0","Pizza By Robert","Pizza by Robert","30634 Detroit Rd","30634 Detroit Rd","44145","44145","zomato_19971","yelp_16559","0.8"
"0","Matta's Mexican Grill","Matta's Mexican Grill","1105 N Higley Rd","1105 N Higley Rd","85205","85205","zomato_13527","yelp_18791","0.8"
"0","Retz's Laconi's II","Retz's Laconi's II","547 Sackett Ave","547 Sackett Ave","44221","44221","zomato_20322","yelp_10192","0.8"
"0","Subway","Subway","4617 E Bell Rd","4617 E Bell Rd","85032","85032","zomato_2948","yelp_35913","0.8"
"0","Macayo's Mexican Restaurants","Macayo's Mexican Restaurants","4001 N Central Ave","4001 N Central Ave","85012","85012","zomato_3044","yelp_10398","0.8"
"0","Metro Pizza","Metro Pizza","1395 E Tropicana Ave","1395 E Tropicana Ave","89119","89119","zomato_435","yelp_56041","0.8"
"0","Midi Bistro","Midi Bistro","168 McCaul Street","168 McCaul Street","M5T1W4","M5T 1W4","zomato_6128","yelp_38679","0.8"
"0","KFC","KFC","5249 E Brown Rd","5249 E Brown Rd","85205","85205","zomato_14074","yelp_48520","0.8"
"0","Taqueria Cajeme","Taqueria Cajeme","350 E University Dr","350 E University Dr","85201","85201","zomato_13551","yelp_6352","0.8"
"0","Taco Bar","Taco Bar","5674 Avenue de Monkland","5674 Avenue de Monkland","H4A 1E4","H4A 1E4","zomato_14581","yelp_11346","0.8"
"0","Mr Spicy","Mr Spicy","1701 Boulevard Des Sources","1701 Boulevard des Sources","H9P2X2","H9R 5A2","zomato_15355","yelp_47109","0.8"
"0","Fratelli Village Pizzeria","Fratelli Village Pizzeria","384 Old Kingston Road","384 Old Kingston Road","M1C 1B6","M1C 1B6","zomato_4528","yelp_51361","0.8"
